Time(hr)	Mass Accretion Ratio
0.0	0.0
0.23245000000000002	0.0
0.49147	0.0
0.71572	0.0
0.9544800000000001	0.0
1.1997	0.0
1.4359	0.0
1.6715	0.0
1.9034	0.0
2.136	0.0
2.3668	0.0
2.5985	0.0
2.8206	0.0
3.0432	0.0
3.2616	0.0
3.4896	0.0
3.7086	0.0
3.9476	0.0
4.1764	0.0
4.3946	0.0
4.6147	0.002510460251046025
4.8464	0.0041841004184100415
5.0711	0.0041841004184100415
5.3185	0.0041841004184100415
5.5705	0.0041841004184100415
5.8112	0.007531380753138075
6.0547	0.007531380753138075
6.2949	0.015899581589958158
6.5364	0.015899581589958158
6.784	0.015899581589958158
7.03	0.017573221757322177
7.271	0.018410041841004185
7.5205	0.018410041841004185
7.7787	0.018410041841004185
8.0345	0.018410041841004185
8.2875	0.018410041841004185
8.5479	0.018410041841004185
8.7988	0.018410041841004185
9.0646	0.018410041841004185
9.3066	0.021757322175732216
9.5496	0.021757322175732216
9.8011	0.021757322175732216
10.046	0.021757322175732216
10.306999999999999	0.021757322175732216
10.571	0.021757322175732216
10.839	0.021757322175732216
11.091	0.021757322175732216
11.328	0.028451882845188285
11.573	0.028451882845188285
11.822	0.028451882845188285
12.069	0.028451882845188285
12.325	0.028451882845188285
12.575000000000001	0.028451882845188285
12.831	0.028451882845188285
13.088999999999999	0.028451882845188285
13.334999999999999	0.028451882845188285
13.548	0.028451882845188285
13.758999999999999	0.028451882845188285
13.994	0.028451882845188285
14.211	0.028451882845188285
14.436	0.028451882845188285
14.645999999999999	0.028451882845188285
14.854000000000001	0.028451882845188285
15.112000000000002	0.028451882845188285
15.382	0.028451882845188285
15.649999999999999	0.028451882845188285
15.918000000000001	0.028451882845188285
16.18	0.028451882845188285
16.448	0.028451882845188285
16.682	0.028451882845188285
16.933	0.028451882845188285
17.188000000000002	0.028451882845188285
17.453	0.028451882845188285
17.705	0.028451882845188285
17.955000000000002	0.028451882845188285
18.203	0.028451882845188285
18.46	0.028451882845188285
18.705000000000002	0.028451882845188285
18.947	0.028451882845188285
19.201999999999998	0.028451882845188285
19.462	0.028451882845188285
19.721	0.028451882845188285
19.983	0.028451882845188285
20.232	0.028451882845188285
20.476999999999997	0.028451882845188285
20.718	0.028451882845188285
20.967	0.028451882845188285
21.217000000000002	0.028451882845188285
21.467	0.028451882845188285
21.718000000000004	0.028451882845188285
21.951	0.028451882845188285
22.192	0.028451882845188285
22.439	0.028451882845188285
22.686999999999998	0.028451882845188285
22.939	0.028451882845188285
23.195999999999998	0.028451882845188285
23.459	0.028451882845188285
23.727999999999998	0.028451882845188285
23.979	0.028451882845188285
24.253999999999998	0.028451882845188285
24.528	0.028451882845188285
24.798000000000002	0.028451882845188285
25.055999999999997	0.028451882845188285
25.311	0.028451882845188285
25.58	0.028451882845188285
25.852	0.028451882845188285
26.107999999999997	0.028451882845188285
26.373	0.028451882845188285
26.627000000000002	0.028451882845188285
26.882	0.028451882845188285
27.143	0.028451882845188285
27.400000000000002	0.028451882845188285
27.665000000000003	0.028451882845188285
27.934	0.028451882845188285
28.206000000000003	0.028451882845188285
28.481	0.028451882845188285
28.753	0.028451882845188285
29.006	0.028451882845188285
29.26	0.028451882845188285
29.51	0.028451882845188285
29.752000000000002	0.028451882845188285
29.998	0.028451882845188285
30.253999999999998	0.028451882845188285
30.515	0.028451882845188285
30.781	0.028451882845188285
31.052	0.028451882845188285
31.324	0.028451882845188285
31.595	0.028451882845188285
31.863	0.028451882845188285
32.132999999999996	0.028451882845188285
32.404	0.028451882845188285
32.667	0.028451882845188285
32.931	0.028451882845188285
33.197	0.028451882845188285
33.463	0.028451882845188285
33.727000000000004	0.028451882845188285
33.991	0.028451882845188285
34.256	0.028451882845188285
34.519999999999996	0.028451882845188285
34.785	0.028451882845188285
35.049	0.028451882845188285
35.317	0.028451882845188285
35.582	0.028451882845188285
35.848	0.028451882845188285
36.113	0.028451882845188285
36.373000000000005	0.028451882845188285
36.638999999999996	0.028451882845188285
36.909	0.028451882845188285
37.18	0.028451882845188285
37.451	0.028451882845188285
