Time(hr)	Mass Accretion Ratio
0.0	0.0
0.25474	0.0
0.41707000000000005	0.9377777777777778
0.59706	0.68
0.83921	0.46555555555555556
1.0841	0.6055555555555555
1.303	0.76
1.4896	0.8666666666666667
1.6441	0.9122222222222223
1.7914	0.9311111111111111
1.9222	0.9455555555555556
2.0559	0.9655555555555555
2.1772	0.9711111111111111
2.2997	0.9711111111111111
2.4259	0.98
2.551	0.9866666666666667
2.6776	0.9944444444444445
2.7996	0.9811111111111112
2.9211	0.9655555555555555
3.0378	0.9622222222222222
3.1606	0.9622222222222222
3.2823	0.9611111111111111
3.4004	0.9611111111111111
3.5235	0.9744444444444444
3.646	0.9844444444444445
3.7697	0.9911111111111112
3.899	0.9944444444444445
4.0237	0.9888888888888889
4.1468	0.9822222222222222
4.2707	0.9788888888888889
4.3939	0.9755555555555555
4.5176	0.9777777777777777
4.6418	0.9833333333333333
4.7577	0.9866666666666667
4.8728	0.9877777777777778
4.9978	0.9922222222222222
5.1243	0.9933333333333333
5.2478	0.9944444444444445
5.3747	0.9944444444444445
5.499	0.9944444444444445
5.6239	0.9933333333333333
5.7472	0.9944444444444445
5.8756	0.9955555555555555
6.0	0.9955555555555555
6.1328	0.9955555555555555
6.2616	0.9955555555555555
6.3928	0.9955555555555555
6.5189	0.9955555555555555
6.6444	0.9955555555555555
6.7699	0.9955555555555555
6.8988	0.9955555555555555
7.0295	0.9966666666666667
7.1547	0.9966666666666667
7.2828	0.9966666666666667
7.4145	0.9955555555555555
7.5398	0.9955555555555555
7.6657	0.9955555555555555
7.7966	0.9955555555555555
7.924	0.9955555555555555
8.0505	0.9944444444444445
8.184	0.9944444444444445
8.3143	0.9944444444444445
8.4405	0.9944444444444445
8.5664	0.9944444444444445
8.6995	0.9944444444444445
8.8262	0.9944444444444445
8.9527	0.9944444444444445
9.0779	0.9955555555555555
9.2091	0.9955555555555555
9.3438	0.9955555555555555
9.4805	0.9966666666666667
9.6065	0.9966666666666667
9.7361	0.9966666666666667
9.866	0.9966666666666667
9.9918	0.9955555555555555
10.120000000000001	0.9955555555555555
10.245999999999999	0.9955555555555555
10.372	0.9955555555555555
10.504	0.9955555555555555
10.637	0.9955555555555555
10.767	0.9966666666666667
10.898000000000001	0.9966666666666667
11.03	0.9955555555555555
11.172	0.9944444444444445
11.312	0.9933333333333333
11.44	0.9922222222222222
11.574	0.9911111111111112
11.716	0.99
11.849	0.9888888888888889
11.988000000000001	0.9888888888888889
12.131	0.9877777777777778
12.264999999999999	0.9866666666666667
12.398	0.9866666666666667
12.53	0.9866666666666667
12.661999999999999	0.9866666666666667
12.796000000000001	0.9866666666666667
12.926	0.9866666666666667
13.052	0.9866666666666667
13.184000000000001	0.9877777777777778
13.315999999999999	0.9877777777777778
13.448	0.9877777777777778
13.581000000000001	0.99
13.707	0.9911111111111112
13.838	0.9911111111111112
13.977	0.9911111111111112
14.116999999999999	0.9933333333333333
14.258	0.9955555555555555
14.389000000000001	0.9955555555555555
14.529	0.9955555555555555
14.665	0.9955555555555555
14.793000000000001	0.9955555555555555
14.925999999999998	0.9955555555555555
15.065	0.9944444444444445
15.198	0.9955555555555555
15.329999999999998	0.9944444444444445
15.468	0.9944444444444445
15.596	0.9944444444444445
15.729	0.9944444444444445
15.87	0.9944444444444445
16.008	0.9944444444444445
16.15	0.9944444444444445
16.292	0.9955555555555555
16.436	0.9955555555555555
16.58	0.9955555555555555
16.721999999999998	0.9955555555555555
16.863999999999997	0.9955555555555555
17.008000000000003	0.9955555555555555
17.142	0.9955555555555555
17.281	0.9955555555555555
17.419	0.9955555555555555
17.564999999999998	0.9955555555555555
17.711	0.9955555555555555
17.859	0.9955555555555555
18.006	0.9966666666666667
18.141000000000002	0.9955555555555555
18.285	0.9966666666666667
18.43	0.9966666666666667
18.578	0.9966666666666667
18.711	0.9966666666666667
18.858	0.9955555555555555
19.005000000000003	0.9933333333333333
19.148	0.9911111111111112
19.296	0.99
19.434	0.9888888888888889
19.581	0.9877777777777778
19.729	0.9866666666666667
19.877	0.9855555555555555
20.025	0.9844444444444445
20.173000000000002	0.98
20.322	0.9788888888888889
